Name	Length	EffectiveLength	TPM	NumReads
FBtr0070393	2955	2781.66	3.69374	79
FBtr0089745	6478	6304.66	7.15484	346.831
FBtr0089743	6114	5940.66	21.7274	992.426
FBtr0089744	5992	5818.66	0	0
FBtr0333501	7545	7371.66	0	0
FBtr0333507	2913	2739.66	0	0
FBtr0333509	5560	5386.66	0	0
FBtr0333494	2593	2419.66	0	0
FBtr0333502	4814	4640.66	0.0435371	1.55345
FBtr0333496	2039	1865.66	0	0
FBtr0333500	2649	2475.66	0	0
FBtr0333505	3620	3446.66	0	0
FBtr0333498	2268	2094.66	1.07254	17.2736
FBtr0333495	4814	4640.66	0.0435371	1.55345
FBtr0333504	2886	2712.66	0	0
FBtr0333506	1695	1521.66	0	0
FBtr0347552	5074	4900.66	0	0
FBtr0333497	2167	1993.66	0	0
FBtr0333499	2188	2014.66	0	0
FBtr0345689	7646	7472.66	0	0
FBtr0333503	3380	3206.66	0.106244	2.61948
FBtr0333508	3014	2840.66	0	0
FBtr0333493	5029	4855.66	0	0
FBtr0345690	7304	7130.66	0	0
FBtr0342931	688	514.776	0	0
FBtr0079063	645	471.823	0.275654	1
FBtr0346458	1107	933.663	0	0
FBtr0088261	848	674.663	0	0
FBtr0077587	1565	1391.66	0	0
FBtr0079685	2342	2168.66	13.0019	216.798
FBtr0333416	3198	3024.66	1.27152	29.5703
FBtr0084464	2167	1993.66	18.2075	279.099
FBtr0084465	2262	2088.66	9.58337	153.901
FBtr0082790	849	675.663	78.3444	407
FBtr0347429	402	228.971	0	0
FBtr0076711	1107	933.663	151.907	1090.5
FBtr0076712	1247	1073.66	3.574	29.5039
FBtr0080967	856	682.663	0	0
FBtr0082738	1157	983.663	0	0
FBtr0334895	3821	3647.66	1.02147	28.6481
FBtr0084462	4332	4158.66	10.4433	333.924
FBtr0111241	1257	1083.66	41.8009	348.286
FBtr0111239	1397	1223.66	30.8993	290.714
FBtr0111240	1354	1180.66	0	0
FBtr0088746	1772	1598.66	0.976266	12
FBtr0087765	2121	1947.66	1.24973	18.7148
FBtr0333151	2074	1900.66	16.1423	235.9
FBtr0079959	1761	1587.66	2.78525	34
FBtr0332702	578	404.823	0.321276	1
FBtr0075336	1047	873.663	0	0
FBtr0084522	1091	917.663	19.8475	140.038
FBtr0330369	1091	917.663	19.8475	140.038
FBtr0078559	3559	3385.66	13.9062	362
FBtr0088501	4156	3982.66	34.9454	1070.09
FBtr0334807	3412	3238.66	0.558691	13.9121
FBtr0334808	3684	3510.66	0	0
FBtr0290037	3145	2971.66	0.0875335	2
FBtr0083026	1483	1309.66	0.397232	4
FBtr0076354	843	669.663	10.8762	56
FBtr0331580	786	612.663	0	0
FBtr0078074	1232	1058.66	38.453	313
FBtr0347105	2896	2722.66	12.6738	265.313
FBtr0335048	2266	2092.66	0.442911	7.12643
FBtr0308123	4426	4252.66	7.11159e-09	2.32533e-07
FBtr0082200	3920	3746.66	1.36928	39.4451
FBtr0347104	2985	2811.66	102.262	2210.72
FBtr0082196	2266	2092.66	0.442911	7.12643
FBtr0335049	3752	3578.66	0	0
FBtr0301386	3773	3599.66	11.8484	327.928
FBtr0082197	3381	3207.66	0	0
FBtr0082199	2967	2793.66	3.83333	82.3391
FBtr0082198	4426	4252.66	7.11159e-09	2.32533e-07
FBtr0089670	3065	2891.66	0	0
FBtr0089671	2910	2736.66	0	0
FBtr0089669	2973	2799.66	0	0
FBtr0089668	3025	2851.66	0	0
FBtr0072837	1453	1279.66	0	0
FBtr0072836	1413	1239.66	0.104916	1
FBtr0075642	1862	1688.66	54.2895	704.879
FBtr0332719	1008	834.663	0.9818	6.30072
FBtr0074903	743	569.721	179.365	785.699
FBtr0083889	1968	1794.66	0	0
FBtr0083888	1846	1672.66	0	0
FBtr0303465	1758	1584.66	3.6597	44.5901
FBtr0071995	1296	1122.66	0.858435	7.40992
FBtr0080708	1011	837.663	3.42509	22.0596
FBtr0310430	666	492.776	25.0797	95.0229
FBtr0074746	6649	6475.66	9.63408	479.679
FBtr0345016	6514	6340.66	20.3545	992.321
FBtr0082746	1467	1293.66	0	0
FBtr0083993	1550	1376.66	18.4224	194.998
FBtr0110823	1098	924.663	55.9328	397.655
FBtr0113784	1815	1641.66	6.57564	83
FBtr0343566	1172	998.663	0	0
FBtr0070675	1104	930.663	191.038	1367
FBtr0079135	1800	1626.66	46.8788	586.315
FBtr0332554	4173	3999.66	0.0548083	1.68549
FBtr0083148	1019	845.663	0	0
FBtr0074479	2330	2156.66	0.180918	3
FBtr0083731	1697	1523.66	9.73105	114
FBtr0081142	4164	3990.66	0	0
FBtr0336841	3805	3631.66	11.3536	317.026
FBtr0336840	3899	3725.66	60.7412	1739.97
FBtr0071056	588	414.823	0	0
FBtr0071803	1562	1388.66	0.468292	5
FBtr0305274	996	822.663	0	0
FBtr0076948	2507	2333.66	0	0
FBtr0076947	1657	1483.66	0	0
FBtr0084830	1402	1228.66	9.42109	89
FBtr0339983	1925	1751.66	1.21551	16.3707
FBtr0087450	1711	1537.66	9.86485	116.629
FBtr0345526	1951	1777.66	0	0
FBtr0336994	440	266.946	0	0
FBtr0300627	344	170.971	0	0
FBtr0070384	1895	1721.66	0	0
FBtr0331410	1668	1494.66	145.81	1675.67
FBtr0330686	874	700.663	0	0
FBtr0335464	1112	938.663	0	0
FBtr0077959	1628	1454.66	15.3784	172
FBtr0304575	1476	1302.66	0	0
FBtr0343572	1459	1285.66	2.30257e-08	2.27613e-07
FBtr0304576	1474	1300.66	0	0
FBtr0077295	1440	1266.66	0.821434	8
FBtr0077294	1598	1424.66	0	0
FBtr0304578	1465	1291.66	0	0
FBtr0304574	1458	1284.66	5.71367e-08	5.64366e-07
FBtr0304577	1475	1301.66	0	0
FBtr0071388	735	561.721	0.231538	1
FBtr0070445	1280	1106.66	62.9395	535.543
FBtr0307159	1798	1624.66	10.0432	125.457
FBtr0075379	709	535.776	73.068	301
FBtr0308792	3190	3016.66	0.00998244	0.231537
FBtr0110898	1230	1056.66	0	0
FBtr0308791	15344	15170.7	0	0
FBtr0308797	15139	14965.7	1.64708e-07	1.89525e-05
FBtr0100232	2330	2156.66	0.316065	5.24102
FBtr0304654	3175	3001.66	3.37131	77.8067
FBtr0310331	14827	14653.7	0	0
FBtr0086492	2995	2821.66	0	0
FBtr0332857	1299	1125.66	0	0
FBtr0086495	1783	1609.66	0.215331	2.665
FBtr0308785	8932	8758.66	0.230244	15.5054
FBtr0301610	1831	1657.66	0	0
FBtr0308795	1251	1077.66	0	0
FBtr0304655	3046	2872.66	0	0
FBtr0304656	15106	14932.7	0.061404	7.05002
FBtr0304653	2379	2205.66	0	0
FBtr0308793	1179	1005.66	3.1715	24.523
FBtr0301609	3010	2836.66	0	0
FBtr0308786	2872	2698.66	0	0
FBtr0308790	3226	3052.66	9.58569e-09	2.24988e-07
FBtr0308796	2378	2204.66	0	0
FBtr0079281	1722	1548.66	0.0839821	1
FBtr0073702	2245	2071.66	0.377844	6.0185
FBtr0340412	4267	4093.66	0	0
FBtr0073703	1215	1041.66	0.374961	3.0031
FBtr0346126	5943	5769.66	0	0
FBtr0332667	4374	4200.66	0	0
FBtr0074871	3243	3069.66	0.0423695	1
FBtr0085006	1983	1809.66	0	0
FBtr0306708	1922	1748.66	0	0
FBtr0080390	1765	1591.66	54.1831	663.088
FBtr0100125	905	731.663	0	0
FBtr0080391	1048	874.663	601.655	4046.17
FBtr0334761	1814	1640.66	0.953249	12.0249
FBtr0305263	953	779.663	11.4741	68.7828
FBtr0334762	1121	947.663	189.286	1379.21
FBtr0080389	1849	1675.66	120.363	1550.73
FBtr0076340	3138	2964.66	8.1861	186.599
FBtr0076339	3160	2986.66	87.0678	1999.4
FBtr0083965	1270	1096.66	17.4336	147
FBtr0080431	4007	3833.66	0.0678516	2
FBtr0080825	1083	909.663	12.4389	87
FBtr0343742	1563	1389.66	0	0
FBtr0079935	1318	1144.66	0	0
FBtr0081079	2427	2253.66	18.8136	326
FBtr0080572	557	383.823	12.9415	38.1921
FBtr0345430	1031	857.663	0	0
FBtr0077883	844	670.663	37.3921	192.815
FBtr0345646	932	758.663	0	0
FBtr0086810	838	664.663	0	0
FBtr0087891	711	537.776	3.38587	14
FBtr0300687	3310	3136.66	0	0
FBtr0084848	3008	2834.66	2.47763	54
FBtr0334659	6145	5971.66	2.81325	129.17
FBtr0081932	2357	2183.66	385.407	6470.85
FBtr0334660	4719	4545.66	154.958	5415.87
FBtr0081931	4950	4776.66	24.8038	910.959
FBtr0070074	1097	923.663	0	0
FBtr0088190	829	655.663	0.459933	2.31863
FBtr0076684	2388	2214.66	43.0463	732.992
FBtr0334615	2474	2300.66	1.51233	26.7519
FBtr0333949	2618	2444.66	1.82247	34.256
FBtr0074676	2092	1918.66	0.27117	4.00033
FBtr0332533	2265	2091.66	0	0
FBtr0301527	1918	1744.66	1.69561	22.7454
FBtr0082233	2407	2233.66	1.76979	30.3946
FBtr0076588	525	351.823	0	0
FBtr0091456	1179	1005.66	0.775966	6
FBtr0083945	1562	1388.66	297.705	3178.63
FBtr0334579	1688	1514.66	3.43759	40.0337
FBtr0091842	493	319.857	0.851619	2.09439
FBtr0088759	1826	1652.66	0.236092	3
FBtr0113161	840	666.663	0.195091	1
FBtr0088981	1711	1537.66	20.7011	244.743
FBtr0087480	1177	1003.66	0	0
FBtr0073540	503	329.857	43.3722	110
FBtr0081108	1900	1726.66	0	0
FBtr0081107	1888	1714.66	0	0
FBtr0081106	1903	1729.66	0	0
FBtr0081105	1807	1633.66	1.75148	22
FBtr0309862	5159	4985.66	1.85675	71.1758
FBtr0301732	6120	5946.66	5.58558	255.386
FBtr0301730	5907	5733.66	1.27712e-09	5.63015e-08
FBtr0301731	5701	5527.66	1.91214	81.2678
FBtr0301728	5877	5703.66	3.3271	145.907
FBtr0309859	5172	4998.66	30.6602	1178.38
FBtr0301726	5102	4928.66	0	0
FBtr0309861	5262	5088.66	8.45043	330.627
FBtr0334592	5981	5807.66	2.33391	104.218
FBtr0309863	5906	5732.66	0.770922	33.98
FBtr0301727	6051	5877.66	3.67525	166.092
FBtr0309860	5874	5700.66	6.30135	276.195
FBtr0303221	1927	1753.66	6.86736	92.596
FBtr0080276	1935	1761.66	0.0337296	0.456868
FBtr0303220	2237	2063.66	2.51762	39.9471
FBtr0070887	1107	933.663	0	0
FBtr0345900	1363	1189.66	0	0
FBtr0340386	4522	4348.66	0	0
FBtr0112633	4903	4729.66	0.137494	5
FBtr0083242	1035	861.663	0.150941	1
FBtr0078587	2302	2128.66	1.89408	31
FBtr0084877	2380	2206.66	1.12755	19.1306
FBtr0343172	2158	1984.66	5.43706	82.9673
FBtr0071481	1031	857.663	34.7266	229
FBtr0083352	4180	4006.66	0	0
FBtr0083351	3117	2943.66	0	0
FBtr0083350	2784	2610.66	0	0
FBtr0083347	4282	4108.66	0	0
FBtr0083348	3628	3454.66	0	0
FBtr0083349	4231	4057.66	0	0
FBtr0084338	1112	938.663	0	0
FBtr0344633	6377	6203.66	0.141832	6.76517
FBtr0330050	5757	5583.66	0.107145	4.59987
FBtr0083543	4543	4369.66	0.423037	14.2129
FBtr0083542	5757	5583.66	0.107145	4.59987
FBtr0301615	3976	3802.66	0	0
FBtr0075027	1008	834.663	3.73976	24
FBtr0076747	1020	846.663	0	0
FBtr0307307	7712	7538.66	0	0
FBtr0070200	1413	1239.66	0	0
FBtr0074112	1443	1269.66	5.91182	57.712
FBtr0332618	1377	1203.66	873.867	8087.36
FBtr0302044	4086	3912.66	0.000609187	0.0183265
FBtr0333373	4366	4192.66	0	0
FBtr0100141	4068	3894.66	0.132966	3.98167
FBtr0071821	1977	1803.66	0	0
FBtr0085048	3991	3817.66	0.136272	4
FBtr0302651	6987	6813.66	4.68604	245.495
FBtr0302650	6887	6713.66	0	0
FBtr0302647	3506	3332.66	4.16606	106.751
FBtr0302648	3475	3301.66	1.21119	30.7468
FBtr0302649	3499	3325.66	0.000256609	0.00656154
FBtr0073640	1523	1349.66	4.81824	50
FBtr0331980	1201	1027.66	77.9603	616
FBtr0072145	1354	1180.66	0	0
FBtr0081099	2276	2102.66	18.2467	294.991
FBtr0087234	2453	2279.66	38.4532	674
FBtr0073077	1636	1462.66	6.40224	72
FBtr0079613	1245	1071.66	197.189	1624.79
FBtr0074762	6937	6763.66	46.987	2443.52
FBtr0334281	6531	6357.66	1.29998e-06	6.35462e-05
FBtr0334280	7718	7544.66	2.84747	165.179
FBtr0334278	7784	7610.66	18.1189	1060.26
FBtr0334279	7200	7026.66	0.542742	29.3223
FBtr0077897	1185	1011.66	0	0
FBtr0077362	1934	1760.66	0.664829	9
FBtr0081449	905	731.663	0	0
FBtr0346028	641	467.823	2.82325	10.1552
FBtr0309972	5588	5414.66	0	0
FBtr0073375	3758	3584.66	0.0362824	1
FBtr0070644	1560	1386.66	41.2692	440
FBtr0078994	1153	979.663	32.1279	242
FBtr0339490	398	224.971	24.9907	43.2276
FBtr0085315	2597	2423.66	0	0
FBtr0073245	5332	5158.66	32.4828	1288.39
FBtr0073246	5268	5094.66	1.67585e-06	6.56458e-05
FBtr0073247	5223	5049.66	11.2454	436.611
FBtr0333326	1952	1778.66	4.04784	55.3571
FBtr0081641	1792	1618.66	10.1664	126.526
FBtr0081640	1943	1769.66	34.5509	470.117
FBtr0086292	557	383.823	0	0
FBtr0345607	534	360.823	0.803574	2.22934
FBtr0070390	372	198.971	110.973	169.771
FBtr0085701	6522	6348.66	103.491	5051.72
FBtr0331180	6522	6348.66	103.491	5051.72
FBtr0085702	3560	3386.66	4.95195	128.945
FBtr0087675	1065	891.663	38.3618	263
FBtr0074178	2135	1961.66	50.8528	767
FBtr0078758	953	779.663	83.0846	498.062
FBtr0339519	998	824.663	7.8758	49.9376
FBtr0302580	560	386.823	0	0
FBtr0110850	3378	3204.66	42.9791	1059
FBtr0331564	1483	1309.66	143.004	1440
FBtr0078201	1611	1437.66	0	0
FBtr0072220	1239	1065.66	29.7792	244
FBtr0079343	6472	6298.66	23.6636	1146
FBtr0332950	7491	7317.66	1.45406	81.8108
FBtr0301636	4817	4643.66	7.59867	271.303
FBtr0114365	6397	6223.66	0	0
FBtr0114364	5126	4952.66	1.18033e-08	4.49468e-07
FBtr0070847	3674	3500.66	10.6629	287
FBtr0305549	11632	11458.7	8.93447	787.153
FBtr0305548	10801	10627.7	12.51	1022.24
FBtr0072532	11796	11622.7	2.37916	212.611
FBtr0074758	2455	2281.66	16.8579	295.741
FBtr0332891	2392	2218.66	2.12265	36.2098
FBtr0332890	2801	2627.66	3.27258	66.1174
FBtr0072619	1456	1282.66	0	0
FBtr0086705	1166	992.663	5.63392	43
FBtr0344973	1949	1775.66	0	0
FBtr0074648	1888	1714.66	0.075974	1.00161
FBtr0086706	783	609.663	82.1324	385
FBtr0347151	2731	2557.66	4.52159	88.9181
FBtr0306742	3540	3366.66	5.904	152.828
FBtr0082942	2996	2822.66	4.73321	102.724
FBtr0082941	2669	2495.66	15.3572	294.683
FBtr0080170	1504	1330.66	98.8418	1011.26
FBtr0080171	1533	1359.66	5.49123	57.4059
FBtr0080169	2652	2478.66	48.0136	915.036
FBtr0080172	1473	1299.66	0.00276226	0.0276027
FBtr0340551	1782	1608.66	0	0
FBtr0340552	1661	1487.66	1.97338	22.5721
FBtr0340550	2815	2641.66	0	0
FBtr0302595	6443	6269.66	6.22887	300.268
FBtr0079641	6570	6396.66	32.8853	1617.38
FBtr0344863	6346	6172.66	5.88142	279.133
FBtr0339673	6565	6391.66	6.49566	319.222
FBtr0080759	950	776.663	0.16746	1
FBtr0075017	2053	1879.66	21.9033	316.553
FBtr0332325	2048	1874.66	0.694271	10.0071
FBtr0079366	1486	1312.66	41.0188	413.993
FBtr0082006	370	196.971	73.2932	111
FBtr0289978	5352	5178.66	21.2855	847.535
FBtr0308650	5361	5187.66	8.31752	331.758
FBtr0076292	3423	3249.66	6.52082	162.928
FBtr0334100	3963	3789.66	0.963407	28.0716
FBtr0087825	1171	997.663	2.2162	17
FBtr0076241	356	182.971	56.5721	79.587
FBtr0302208	2133	1959.66	0.117701	1.77345
FBtr0075224	1028	854.663	0.0344756	0.226549
FBtr0078908	409	235.971	7.48573	13.5816
FBtr0344124	412	238.971	0	0
FBtr0344123	325	151.988	0	0
FBtr0076544	2246	2072.66	0	0
FBtr0076543	2415	2241.66	0	0
FBtr0112791	1854	1680.66	0	0
FBtr0076545	1519	1345.66	84.1894	871.064
FBtr0345030	1576	1402.66	1.75583	18.9362
FBtr0076546	2320	2146.66	0	0
FBtr0331550	2110	1936.66	0	0
FBtr0074017	1892	1718.66	0	0
FBtr0290279	1951	1777.66	2.89298	39.5414
FBtr0290278	1459	1285.66	53.1791	525.683
FBtr0081375	1006	832.663	1.56233	10.0023
FBtr0113163	1958	1784.66	0	0
FBtr0082075	4099	3925.66	13.8548	418.187
FBtr0334616	3476	3302.66	22.9476	582.716
FBtr0082076	2075	1901.66	0.518856	7.58641
FBtr0334617	3414	3240.66	0.0204684	0.510004
FBtr0076601	1001	827.663	0	0
FBtr0075329	1757	1583.66	90.0923	1097
FBtr0077881	1591	1417.66	118.329	1289.8
FBtr0331630	1713	1539.66	20.882	247.203
FBtr0071534	1448	1274.66	0.714244	7
FBtr0070842	5767	5593.66	3.38364	145.525
FBtr0332399	6077	5903.66	4.25617	193.195
FBtr0332400	5747	5573.66	10.0942	432.584
FBtr0332401	5403	5229.66	0.000426218	0.0171381
FBtr0070841	5733	5559.66	1.02182	43.6795
FBtr0080315	1389	1215.66	8.39856	78.5008
FBtr0078371	1892	1718.66	0	0
FBtr0076718	1624	1450.66	0.179311	2
FBtr0078093	4436	4262.66	0	0
FBtr0331204	4292	4118.66	0.126313	4
FBtr0089388	765	591.663	0.219821	1
FBtr0074508	3486	3312.66	0.157046	4
FBtr0112999	3573	3399.66	0	0
FBtr0077944	942	768.663	0	0
FBtr0346645	4496	4322.66	3.22391	107.15
FBtr0075759	3435	3261.66	56.795	1424.31
FBtr0070362	8251	8077.66	31.325	1945.51
FBtr0070363	8314	8140.66	0.916644	57.3742
FBtr0339254	2804	2630.66	0.0499941	1.01121
FBtr0084697	3003	2829.66	0	0
FBtr0086892	1154	980.663	96.1528	725
FBtr0452126	3344	3170.66	17.3941	424.042
FBtr0087557	671	497.776	0	0
FBtr0087558	728	554.721	0	0
FBtr0080929	1681	1507.66	0	0
FBtr0331624	1844	1670.66	0	0
FBtr0333711	990	816.663	0	0
FBtr0075071	988	814.663	0	0
FBtr0071611	1033	859.663	0	0
FBtr0333338	8417	8243.66	0.146164	9.26441
FBtr0333340	8596	8422.66	0	0
FBtr0333344	10003	9829.66	0.104495	7.89753
FBtr0333337	9386	9212.66	0	0
FBtr0333345	12551	12377.7	0.240048	22.8451
FBtr0333341	8403	8229.66	0	0
FBtr0333342	8406	8232.66	0	0
FBtr0333343	8338	8164.66	0	0
FBtr0333339	9374	9200.66	1.5788e-06	0.000111687
FBtr0080121	2715	2541.66	70.4116	1376
FBtr0078535	2469	2295.66	18.696	330
FBtr0073124	3953	3779.66	0.137642	4
FBtr0331554	2285	2111.66	6.44558	104.651
FBtr0075919	2254	2080.66	0.0211777	0.338795
FBtr0075921	2321	2147.66	0	0
FBtr0075920	2267	2093.66	11.631	187.233
FBtr0083380	1856	1682.66	0	0
FBtr0086282	1717	1543.66	0.168508	2
FBtr0091608	588	414.823	0	0
FBtr0073051	1444	1270.66	0	0
FBtr0082661	2767	2593.66	3.92968	78.3659
FBtr0082660	2906	2732.66	1.63741	34.4033
FBtr0330025	2364	2190.66	346.528	5836.73
FBtr0074621	1475	1301.66	0.399673	4
FBtr0346083	1532	1358.66	0	0
FBtr0112557	2190	2016.66	11.7272	181.837
FBtr0333973	4986	4812.66	0	0
FBtr0333974	5089	4915.66	0	0
FBtr0342618	408	234.971	0	0
FBtr0079157	504	330.857	0	0
FBtr0079156	453	279.946	0	0
FBtr0347572	1113	939.663	4.40694e-06	3.18395e-05
FBtr0075993	1101	927.663	14.581	104
FBtr0086156	1219	1045.66	235.356	1892.22
FBtr0082004	3989	3815.66	5.39391	158.245
FBtr0082003	3992	3818.66	0	0
FBtr0082002	3753	3579.66	0	0
FBtr0300414	3381	3207.66	12.2352	301.755
FBtr0082001	3756	3582.66	0	0
FBtr0339891	957	783.663	0	0
FBtr0078333	866	692.663	0	0
FBtr0333286	905	731.663	0	0
FBtr0083018	2084	1910.66	5.6303	82.7127
FBtr0336876	1913	1739.66	0	0
FBtr0310554	1622	1448.66	294.297	3278.01
FBtr0082992	1999	1825.66	2.8496	40
FBtr0112970	1783	1609.66	0.161599	2
FBtr0307590	1843	1669.66	0	0
FBtr0334027	1546	1372.66	0.450815	4.75793
FBtr0083164	969	795.663	17.0395	104.242
FBtr0070092	1950	1776.66	83.1335	1135.63
FBtr0070093	2123	1949.66	5.36131	80.3687
FBtr0072634	480	306.888	0	0
FBtr0071842	1440	1266.66	37.2726	363
FBtr0112479	567	393.823	0.33025	1
FBtr0100050	2431	2257.66	1.36031e-07	2.36131e-06
FBtr0100049	2691	2517.66	0.213453	4.13196
FBtr0100048	2415	2241.66	0	0
FBtr0078778	3233	3059.66	29.7556	700
FBtr0334795	646	472.823	0.550142	2
FBtr0078017	780	606.663	0	0
FBtr0334796	1049	875.663	0	0
FBtr0333542	690	516.776	0	0
FBtr0077882	790	616.663	60.9502	288.987
FBtr0079943	3982	3808.66	0	0
FBtr0079944	6512	6338.66	1.21059	59
FBtr0082681	1658	1484.66	12.6358	144.24
FBtr0340187	1653	1479.66	0	0
FBtr0303029	1463	1289.66	11.9767	118.76
FBtr0073835	1839	1665.66	45.9191	588.081
FBtr0346089	1349	1175.66	504.007	4555.92
FBtr0076059	1893	1719.66	0.952798	12.598
FBtr0076060	1827	1653.66	0	0
FBtr0300272	1489	1315.66	10.7893	109.143
FBtr0344758	1750	1576.66	0.000111105	0.00134688
FBtr0076058	1688	1514.66	65.0237	757.258
FBtr0087233	675	501.776	11.9232	46
FBtr0336965	1815	1641.66	0	0
FBtr0087902	1257	1083.66	17.1055	142.523
FBtr0301874	1161	987.663	0.984542	7.47652
FBtr0070429	6768	6594.66	22.4403	1137.83
FBtr0070430	5067	4893.66	11.0681	416.449
FBtr0344159	6939	6765.66	0	0
FBtr0339767	1698	1524.66	0.0853041	1
FBtr0346271	1480	1306.66	0	0
FBtr0073383	1398	1224.66	0	0
FBtr0112404	198	29.154	4.46114	1
FBtr0091856	1023	849.663	0.642923	4.20012
FBtr0345750	1382	1208.66	0.968459	9
FBtr0079154	1201	1027.66	0	0
FBtr0071556	1798	1624.66	0.240161	3
FBtr0087860	895	721.663	13.8503	76.8508
FBtr0087858	1024	850.663	0.676682	4.42587
FBtr0345195	832	658.663	1154.17	5845.06
FBtr0087859	865	691.663	130.06	691.663
FBtr0072317	1099	925.663	44.259	315
FBtr0085513	4129	3955.66	0.0327883	0.997228
FBtr0331356	4149	3975.66	9.0672e-05	0.00277165
FBtr0340229	1356	1182.66	0	0
FBtr0307350	2327	2153.66	0	0
FBtr0081030	1435	1261.66	0	0
FBtr0306055	251	78.0619	0	0
FBtr0072250	7137	6963.66	26.9786	1444.48
FBtr0343339	7406	7232.66	0.422867	23.5157
FBtr0076574	522	348.823	0	0
FBtr0334462	693	519.776	0	0
FBtr0074410	673	499.776	67.635	259.898
FBtr0113478	783	609.663	1.08835	5.10171
FBtr0074924	1625	1451.66	16.1269	180
FBtr0070054	2034	1860.66	8.22054e-09	1.17605e-07
FBtr0070053	2418	2244.66	0	0
FBtr0304637	603	429.823	0	0
FBtr0331703	1502	1328.66	0.0978852	0.999972
FBtr0085136	1514	1340.66	2.69111e-06	2.774e-05
FBtr0071123	1480	1306.66	0.796288	8
FBtr0114508	1165	991.663	0	0
FBtr0083722	462	288.917	0.450164	1
FBtr0304691	477	303.888	0	0
FBtr0070375	1240	1066.66	83.483	684.67
FBtr0335391	5708	5534.66	2.55349e-10	1.08663e-08
FBtr0089377	5594	5420.66	9.21346	384
FBtr0305032	2453	2279.66	1.73632e-05	0.000304338
FBtr0083555	3269	3095.66	0.299729	7.13409
FBtr0083553	2494	2320.66	16.8011	299.782
FBtr0290321	1704	1530.66	0	0
FBtr0306646	4402	4228.66	1.22628	39.8702
FBtr0083554	1823	1649.66	0	0
FBtr0336467	3380	3206.66	0.0920295	2.26901
FBtr0305033	2280	2106.66	10.1845	164.965
FBtr0083556	3549	3375.66	1.52737	39.6424
FBtr0290319	3572	3398.66	0	0
FBtr0290320	2831	2657.66	0.473462	9.67479
FBtr0336466	2870	2696.66	2.03181	42.1275
FBtr0305034	2727	2553.66	0	0
FBtr0083552	2321	2147.66	24.3812	402.604
FBtr0304895	656	482.776	0	0
FBtr0079723	1230	1056.66	22.2785	181
FBtr0086975	2475	2301.66	125.276	2217
FBtr0084170	1316	1142.66	0.227644	2
FBtr0087623	2793	2619.66	33.0403	665.497
FBtr0082721	707	533.776	137.044	562.437
FBtr0336813	851	677.663	0.903904	4.70969
FBtr0074902	899	725.663	12.4978	69.731
FBtr0087911	2733	2559.66	0.607365	11.9533
FBtr0332250	2736	2562.66	0.154625	3.04668
FBtr0081453	595	421.823	0.308328	1
FBtr0072676	740	566.721	96.0265	418.424
FBtr0331864	739	565.721	89.914	391.098
FBtr0072677	625	451.823	153.853	534.478
FBtr0345363	2519	2345.66	0	0
FBtr0111121	2377	2203.66	6.12047	103.702
FBtr0302242	2292	2118.66	2.78076	45.2982
FBtr0081005	2489	2315.66	44.109	785.343
FBtr0340250	4481	4307.66	4.54487	150.529
FBtr0081006	2833	2659.66	0	0
FBtr0081007	4724	4550.66	5.98456	209.394
FBtr0301384	2504	2330.66	2.3273	41.705
FBtr0301383	2590	2416.66	0	0
FBtr0072325	668	494.776	27.499	104.612
FBtr0072324	701	527.776	41.8156	169.685
FBtr0072326	683	509.776	0	0
FBtr0301036	666	492.776	32.3853	122.703
FBtr0085831	831	657.663	35.9925	182
FBtr0112407	537	363.823	0.357481	1
FBtr0075956	1689	1515.66	32.8359	382.656
FBtr0308896	1737	1563.66	0	0
FBtr0346569	1838	1664.66	1.74577	22.3445
FBtr0070556	1187	1013.66	0	0
FBtr0089196	4376	4202.66	2.83061	91.4662
FBtr0089401	3070	2896.66	1.41073	31.4194
FBtr0089402	2910	2736.66	5.32181	111.979
FBtr0340361	2889	2715.66	4.14173e-08	8.64796e-07
FBtr0089399	2838	2664.66	0	0
FBtr0340360	2862	2688.66	5.04343	104.26
FBtr0089400	2889	2715.66	2.7063	56.5077
FBtr0089398	2841	2667.66	1.77058	36.3165
FBtr0089397	2699	2525.66	44.4841	863.846
FBtr0089405	2678	2504.66	1.70333	32.8024
FBtr0089409	2873	2699.66	0.00138164	0.0286787
FBtr0089408	3032	2858.66	5.02033	110.345
FBtr0089406	2786	2612.66	2.34802	47.1673
FBtr0089403	2868	2694.66	1.78354e-08	3.69524e-07
FBtr0089404	2702	2528.66	8.10819e-09	1.57642e-07
FBtr0089407	2756	2582.66	1.35508e-05	0.000269086
FBtr0078727	2267	2093.66	18.6362	300
FBtr0077517	2028	1854.66	53.5747	763.978
FBtr0343238	2022	1848.66	1.83072	26.0218
FBtr0299565	846	672.663	0	0
FBtr0344378	2710	2536.66	0	0
FBtr0114533	2705	2531.66	4.76806	92.812
FBtr0082997	2776	2602.66	3.10765	62.188
FBtr0303153	1485	1311.66	2.2806	23
FBtr0300120	1446	1272.66	0	0
FBtr0340019	6244	6070.66	0	0
FBtr0087209	5514	5340.66	0.0487185	2.00053
FBtr0072187	1117	943.663	46.0029	333.778
FBtr0345718	1147	973.663	0	0
FBtr0302854	886	712.663	0	0
FBtr0070994	3240	3066.66	25.3193	597
FBtr0083180	2433	2259.66	0.805802	14
FBtr0076221	1073	899.663	0.144565	1
