Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0078968	28241	9034	10754	18463	6994	7784	14616	13531	15149	9428	9605	9657	11997.57	14432	9563	0.663	-0.594	-4.863	1.1536229581844e-06	4.26069806956998e-05	0.0021	0.0265	0.0106	0.0106	TRUE	NA
FBtr0345095	2080	687	772	1311	486	548	1076	1029	1088	669	667	680	868.28	1064	672	0.631	-0.663	-4.833	1.34536791418017e-06	4.9277233477767e-05	0	0.0334	0.0123	0.0123	TRUE	NA
FBtr0078204	397	139	148	163	67	88	205	208	208	83	92	109	151.09	207	95	0.453	-1.142	-4.81	1.50708307362328e-06	5.45473017691345e-05	0	0.069	0.0327	0.0327	TRUE	NA
FBtr0081004	327	104	114	155	46	41	169	156	161	79	63	51	113.13	162	64	0.398	-1.331	-4.81	1.51186126737152e-06	5.45843626144277e-05	0	0.0835	0.0436	0.0436	TRUE	NA
FBtr0085828	1126	199	242	541	121	150	583	298	341	276	166	186	308.37	407	209	0.521	-0.94	-4.807	1.53012201088319e-06	5.51311374634106e-05	0.0043	0.047	0.0233	0.0233	TRUE	NA
FBtr0321285	1607	509	461	992	296	299	832	762	649	507	406	371	587.91	748	428	0.571	-0.809	-4.806	1.53925539047749e-06	5.53474941319865e-05	0.0047	0.037	0.0184	0.0184	TRUE	NA
FBtr0070179	8594	3113	4033	4730	2235	2733	4448	4663	5681	2415	3069	3391	3944.46	4931	2958	0.596	-0.747	-4.8	1.58505600839121e-06	5.63961292321442e-05	0.01	0.0276	0.0172	0.0172	TRUE	NA
FBtr0301537	2884	455	278	1543	121	153	1493	681	392	788	166	190	618.26	855	381	0.39	-1.357	-4.795	1.62602613271504e-06	5.75320566277235e-05	0.0741	0.0365	0.0544	0.0544	TRUE	NA
FBtr0304993	931	390	384	282	198	263	482	584	541	144	272	326	391.51	536	247	0.438	-1.191	-4.794	1.63444306072141e-06	5.75994665084114e-05	0.0403	0.0426	0.0414	0.0414	TRUE	NA
FBtr0070406	1370	313	314	760	204	208	709	469	442	388	280	258	424.41	540	309	0.574	-0.8	-4.792	1.65048579106545e-06	5.80491931008724e-05	4e-04	0.0413	0.0172	0.0172	TRUE	NA
FBtr0071338	10864	4894	4950	7224	3617	3997	5622	7330	6973	3689	4967	4959	5590.08	6642	4538	0.681	-0.554	-4.791	1.65901707239625e-06	5.82334742614325e-05	6e-04	0.0271	0.0095	0.0095	TRUE	NA
FBtr0339956	1641	453	382	1021	197	238	849	678	538	521	271	295	525.51	688	362	0.513	-0.962	-4.782	1.73840210343974e-06	6.07787976520798e-05	0.017	0.0383	0.0267	0.0267	TRUE	NA
FBtr0300039	1500	740	694	771	246	450	776	1108	978	394	338	558	692.02	954	430	0.455	-1.137	-4.776	1.79124311738808e-06	6.25027258179734e-05	0.0429	0.0353	0.0391	0.0391	TRUE	NA
FBtr0086336	429	159	151	223	75	84	222	238	213	114	103	104	165.66	224	107	0.479	-1.062	-4.759	1.94335287448339e-06	6.72458499088958e-05	0	0.0652	0.0287	0.0287	TRUE	NA
FBtr0087960	2757	825	820	885	493	565	1427	1236	1155	452	677	701	941.26	1273	610	0.471	-1.085	-4.755	1.98012489442889e-06	6.8152508769147e-05	0.0389	0.0328	0.0362	0.0362	TRUE	NA
FBtr0079648	763	90	244	167	62	42	395	135	344	85	85	52	182.65	291	74	0.259	-1.947	-4.75	2.03130826667902e-06	6.95084614039044e-05	0.172	0.0616	0.1115	0.1115	TRUE	NA
FBtr0071114	1486	461	448	786	308	311	769	690	631	401	423	386	550.13	697	403	0.578	-0.79	-4.744	2.09024370787003e-06	7.13870684091287e-05	0.0037	0.0378	0.0179	0.0179	TRUE	NA
FBtr0301414	1251	449	513	689	321	341	647	673	723	352	441	423	543.05	681	405	0.591	-0.758	-4.743	2.10567454857845e-06	7.17755075894054e-05	0	0.0379	0.0163	0.0163	TRUE	NA
FBtr0080590	477	165	190	253	80	105	247	247	268	129	110	130	188.49	254	123	0.487	-1.038	-4.74	2.13402180496054e-06	7.26018841376094e-05	0	0.0605	0.0283	0.0283	TRUE	NA
FBtr0083200	427	152	191	223	80	95	221	228	269	114	110	118	176.55	239	114	0.479	-1.063	-4.734	2.19872817550008e-06	7.4374187672604e-05	0	0.0628	0.0296	0.0296	TRUE	NA
FBtr0308201	1727	252	191	480	123	123	894	377	269	245	169	153	351.15	513	189	0.403	-1.31	-4.729	2.25527631484172e-06	7.61413994005055e-05	0.0569	0.0445	0.0507	0.0507	TRUE	NA
FBtr0331295	1663	58	74	661	38	32	861	87	104	338	52	40	246.86	351	143	0.438	-1.191	-4.726	2.2916258964077e-06	7.69281854522743e-05	0.0109	0.0523	0.033	0.033	TRUE	NA
FBtr0089343	1176	1376	1270	246	762	767	609	2061	1789	126	1046	952	1097.04	1486	708	0.385	-1.377	-4.716	2.40020784832578e-06	8.01171264994933e-05	0.093	0.0319	0.06	0.06	TRUE	NA
FBtr0329895	1199	480	475	804	262	299	621	719	669	411	360	371	524.98	670	381	0.571	-0.809	-4.703	2.56108326921634e-06	8.53260341162078e-05	0.0056	0.0383	0.0192	0.0192	TRUE	NA
FBtr0306930	221	78	119	92	33	39	114	117	168	47	45	48	89.92	133	47	0.357	-1.485	-4.691	2.72257958319919e-06	9.01969202366609e-05	0.0206	0.0984	0.0575	0.0575	TRUE	NA
FBtr0082497	4686	2983	3465	2894	2373	2505	2425	4468	4881	1478	3259	3108	3269.75	3925	2615	0.656	-0.608	-4.67	3.00928913570182e-06	9.93233845143674e-05	0.0027	0.0279	0.0119	0.0119	TRUE	NA
FBtr0333362	3086	655	607	1598	415	315	1597	981	855	816	570	391	868.32	1144	592	0.519	-0.947	-4.669	3.0255315317278e-06	9.96735164390995e-05	0.0232	0.0334	0.0281	0.0281	TRUE	NA
FBtr0084028	594	212	268	315	121	155	307	318	378	161	166	192	253.63	334	173	0.519	-0.947	-4.659	3.17627384464572e-06	0.000104058260343754	0.0031	0.0516	0.0253	0.0253	TRUE	NA
FBtr0082208	1504	607	499	953	294	301	778	909	703	487	404	373	609.05	797	421	0.528	-0.923	-4.651	3.30154746525017e-06	0.000107763240235684	0.0181	0.0366	0.0264	0.0264	TRUE	NA
FBtr0304995	3666	719	824	2249	245	265	1897	1077	1161	1148	336	329	991.43	1378	604	0.378	-1.403	-4.645	3.39936506486158e-06	0.000110548101769239	0	0.0325	0.064	0.064	TRUE	NA
FBtr0079321	3086	1021	1313	1476	729	882	1597	1529	1850	754	1001	1094	1304.17	1659	950	0.565	-0.823	-4.638	3.51638310747991e-06	0.000114143731292527	0.0149	0.0309	0.0218	0.0218	TRUE	NA
