Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0083967	853	252	289	129	52	65	441	377	407	66	71	81	240.66	408	73	0.176	-2.507	-11.264	1.96868448513002e-29	1.69264068232375e-26	0	0.1076	0.0275	0.0275	TRUE	0.0853
FBtr0302694	3011	1195	1189	564	253	314	1558	1790	1675	288	347	390	1008.01	1674	342	0.203	-2.298	-11.202	4.00676664396425e-29	3.30140876601638e-26	0.0109	0.0932	0.0285	0.0285	TRUE	0.2367
FBtr0074337	2035	1505	1137	148	85	70	1053	2254	1602	76	117	87	864.7	1636	93	0.057	-4.144	-11.155	6.73775417712092e-29	5.32956355410265e-26	0.0934	0.0939	0.0935	0.0935	TRUE	0.0652
FBtr0073421	11202	3237	3837	126	32	151	5797	4848	5405	64	44	187	2724.42	5350	98	0.018	-5.767	-10.93	8.29752093332068e-28	6.07716579468209e-25	0.2629	0.0903	0.1953	0.1953	TRUE	5.5425
FBtr0072087	1737	669	614	434	159	140	899	1002	865	222	218	174	563.26	922	205	0.223	-2.168	-10.68	1.25804228515155e-26	8.8849236388828e-24	0.0071	0.0968	0.0266	0.0266	TRUE	0.1791
FBtr0078144	10951	3766	2396	1164	483	449	5667	5641	3375	594	663	557	2749.68	4894	605	0.124	-3.017	-10.674	1.35198252195442e-26	9.2191221971202e-24	0.045	0.0903	0.0566	0.0566	TRUE	0.8957
FBtr0074916	835	373	574	112	42	38	432	559	809	57	58	47	326.9	600	54	0.09	-3.467	-10.348	4.27872061612986e-25	2.72940968335381e-22	0.0582	0.1026	0.0706	0.0706	TRUE	0.1493
FBtr0089484	1395	441	446	213	51	49	722	661	628	109	70	61	375.06	670	80	0.121	-3.045	-10.208	1.83090925580324e-24	1.13144470417216e-21	0.0381	0.1008	0.057	0.057	TRUE	1.1284
FBtr0302938	672	245	279	175	49	55	348	367	393	89	67	68	222.11	369	75	0.206	-2.276	-9.535	1.49370826511818e-21	7.98326511965188e-19	0.0069	0.1092	0.033	0.033	TRUE	0.3334
FBtr0071240	288	93	117	41	10	15	149	139	165	21	14	19	84.41	151	18	0.121	-3.043	-9.403	5.29082078136224e-21	2.75331528819574e-18	0	0.1428	0.0458	0.0458	TRUE	0.2137
FBtr0085735	202	73	73	7	6	4	105	109	103	4	8	5	55.58	106	6	0.048	-4.378	-9.271	1.84398920404647e-20	9.34997090000487e-18	0	0.1708	0.0654	0.0654	TRUE	0.5957
FBtr0310637	676	488	515	74	44	34	350	731	725	38	60	42	324.44	602	47	0.077	-3.697	-9.126	7.08105206988349e-20	3.33399534957014e-17	0.1081	0.1027	0.1064	0.1064	TRUE	1.6328
FBtr0085156	1670	905	986	223	29	44	864	1355	1389	114	40	55	636.17	1203	70	0.059	-4.091	-9.053	1.38475842807295e-19	6.22354498071422e-17	0.1643	0.0958	0.1394	0.1394	TRUE	3.3022
FBtr0089361	1070	395	364	354	105	126	554	592	513	181	144	156	356.57	553	160	0.292	-1.774	-8.716	2.88649698752964e-18	1.24087995496519e-15	0.005	0.1015	0.0257	0.0257	TRUE	0.1518
FBtr0333020	3063	1107	1432	1020	403	351	1585	1658	2017	521	553	435	1128.37	1753	503	0.287	-1.8	-8.552	1.21272946304288e-17	4.99619273576521e-15	0.0141	0.0927	0.0306	0.0306	TRUE	0.2075
FBtr0334867	2134	498	661	115	48	111	1104	746	931	59	66	138	507.3	927	88	0.094	-3.417	-8.503	1.85302352157482e-17	7.32870802782841e-15	0.1162	0.0976	0.1099	0.1099	TRUE	0.4937
FBtr0333662	1167	526	369	279	70	85	604	788	520	142	96	105	375.94	637	114	0.182	-2.46	-8.39	4.86443014854183e-17	1.88615894485127e-14	0.0383	0.1008	0.0567	0.0567	TRUE	0.2226
FBtr0089348	4028	1083	1041	791	192	201	2085	1622	1466	404	264	249	1015.02	1724	306	0.178	-2.491	-8.349	6.86943047228607e-17	2.56307523753693e-14	0.0535	0.0931	0.0621	0.0621	TRUE	0.8115
FBtr0344980	3769	1765	1589	1402	539	520	1951	2644	2238	716	740	645	1488.97	2278	700	0.308	-1.7	-8.331	7.98536455485713e-17	2.92427007541296e-14	0.0128	0.0917	0.029	0.029	TRUE	0.127
FBtr0334328	4054	1305	1560	879	484	482	2098	1955	2198	449	665	598	1326.96	2084	571	0.273	-1.873	-8.254	1.52702965746264e-16	5.39232347791496e-14	0.0188	0.0921	0.0359	0.0359	TRUE	0.4292
FBtr0302896	389	119	131	96	34	35	201	178	185	49	47	43	117.21	188	46	0.247	-2.015	-8.201	2.39099096158559e-16	8.29506074830789e-14	0	0.1276	0.0301	0.0301	TRUE	0.0476
FBtr0335024	11505	3315	2192	1655	561	471	5954	4965	3088	845	770	584	2701.18	4669	733	0.157	-2.67	-8.158	3.40641838793799e-16	1.14172751900803e-13	0.0642	0.0903	0.0764	0.0764	TRUE	0.1572
FBtr0087390	1565	481	607	602	195	219	810	720	855	307	268	272	538.72	795	282	0.356	-1.49	-8.049	8.36948202891126e-16	2.758441785362e-13	0.0049	0.0971	0.0222	0.0222	TRUE	0.0767
FBtr0072561	489	144	169	85	42	50	253	216	238	43	58	62	144.99	236	54	0.226	-2.145	-8.021	1.05249933886328e-15	3.35696361710021e-13	0.0096	0.1201	0.0399	0.0399	TRUE	0.3793
FBtr0072956	13495	5763	5087	1100	962	905	6984	8632	7166	562	1321	1123	4297.9	7594	1002	0.132	-2.924	-8.022	1.03922136324799e-15	3.35696361710021e-13	0.0835	0.0897	0.0951	0.0951	TRUE	1.8007
FBtr0085094	101410	46896	59580	17936	10031	12131	52483	70240	83930	9159	13775	15050	40772.89	68884	12661	0.184	-2.444	-7.97	1.58464500718292e-15	4.97402460587971e-13	0.0561	0.0888	0.0677	0.0677	TRUE	0.1249
FBtr0087789	449	150	170	108	42	59	232	225	239	55	58	73	147.09	232	62	0.265	-1.918	-7.951	1.84502124717462e-15	5.7008273691997e-13	0	0.1197	0.0315	0.0315	TRUE	0.1946
FBtr0071934	2632	870	1155	680	347	348	1362	1303	1627	347	477	432	924.63	1431	419	0.292	-1.778	-7.931	2.17595101657272e-15	6.61991251580393e-13	0.0173	0.0936	0.0346	0.0346	TRUE	0.2742
FBtr0075204	605	229	200	194	65	65	313	343	282	99	89	81	201.13	313	90	0.289	-1.791	-7.911	2.55813160846982e-15	7.66470493295314e-13	0	0.1113	0.0296	0.0296	TRUE	0.1037
FBtr0087115	234	75	81	40	9	10	121	112	114	20	12	12	65.46	116	15	0.137	-2.869	-7.899	2.82202958022471e-15	8.28068041351832e-13	0	0.1584	0.0601	0.0601	TRUE	0.7734
FBtr0330118	573	169	182	148	37	48	297	253	256	76	51	60	165.33	269	62	0.234	-2.094	-7.838	4.59449731586791e-15	1.31675629596069e-12	0.0135	0.1163	0.0415	0.0415	TRUE	0.4158
FBtr0306255	2465	881	841	988	326	440	1276	1320	1185	505	448	546	879.68	1260	500	0.397	-1.334	-7.694	1.42512771148991e-14	3.80836493171798e-12	0.0034	0.0938	0.0202	0.0202	TRUE	0.0894
FBtr0112532	266	48	85	11	1	1	138	72	120	6	1	1	56.25	110	3	0.03	-5.055	-7.688	1.49868438755679e-14	3.95153116852475e-12	0.1607	0.1698	0.1656	0.1656	TRUE	1.1489
FBtr0080838	2191	715	503	467	182	189	1134	1071	709	238	250	234	606.05	971	241	0.248	-2.013	-7.675	1.65191586061907e-14	4.2982415978608e-12	0.0313	0.0962	0.0468	0.0468	TRUE	0.6573
FBtr0070393	620	205	228	153	71	86	321	307	321	78	98	107	205.24	316	94	0.294	-1.767	-7.672	1.69269094598086e-14	4.34713811126903e-12	0.0047	0.1109	0.0311	0.0311	TRUE	0.2803
FBtr0079077	273	93	106	73	25	28	141	139	149	37	34	35	89.37	143	35	0.249	-2.004	-7.644	2.09782061456421e-14	5.31851316064196e-12	0	0.1397	0.0321	0.0321	TRUE	0.023
FBtr0077234	5787	2197	2095	2058	925	1043	2995	3291	2951	1051	1270	1294	2141.99	3079	1205	0.391	-1.355	-7.638	2.19793345541366e-14	5.50178912415254e-12	0.0071	0.0908	0.0221	0.0221	TRUE	0.1551
FBtr0100375	843	511	549	253	96	101	436	765	773	129	132	125	393.56	658	129	0.196	-2.35	-7.591	3.18534497920508e-14	7.77656752639265e-12	0.0514	0.1002	0.0643	0.0643	TRUE	1.0664
FBtr0113113	1036	245	293	234	89	92	536	367	413	119	122	114	278.62	439	118	0.269	-1.892	-7.591	3.17744271705454e-14	7.77656752639265e-12	0.0202	0.105	0.0392	0.0392	TRUE	0.361
FBtr0087307	1934	837	913	707	302	247	1001	1254	1286	361	415	306	770.48	1180	361	0.306	-1.709	-7.539	4.72216394653455e-14	1.11167609574667e-11	0.0173	0.0946	0.0351	0.0351	TRUE	0.2178
FBtr0087295	2017	574	676	724	217	235	1044	860	952	370	298	292	635.85	952	320	0.337	-1.57	-7.531	5.03871533958823e-14	1.1722423040042e-11	0.012	0.0958	0.0291	0.0291	TRUE	0.2259
FBtr0299968	2277	879	1073	492	294	283	1178	1317	1512	251	404	351	835.43	1336	335	0.25	-1.999	-7.517	5.60105269600199e-14	1.28791647748185e-11	0.0317	0.0941	0.049	0.049	TRUE	0.4364
FBtr0110971	349	96	80	49	12	19	181	144	113	25	16	24	83.7	146	22	0.151	-2.729	-7.474	7.75695785645876e-14	1.743111836494e-11	0.0382	0.1432	0.0701	0.0701	TRUE	0.0824
FBtr0082139	749	168	148	94	30	41	388	252	208	48	41	51	164.63	283	47	0.165	-2.601	-7.461	8.60676039537411e-14	1.91234479571374e-11	0.0587	0.1164	0.0748	0.0748	TRUE	0.3885
FBtr0088370	182	50	59	25	6	8	94	75	83	13	8	10	47.19	84	10	0.127	-2.974	-7.444	9.75523450524182e-14	2.14344180379063e-11	0	0.1854	0.0646	0.0646	TRUE	0.2963
FBtr0111030	6171	1226	985	666	132	170	3194	1836	1388	340	181	211	1191.63	2139	244	0.114	-3.128	-7.406	1.3020355999374e-13	2.82942351524859e-11	0.1531	0.0925	0.1261	0.1261	TRUE	0.3161
FBtr0080932	703	221	329	129	50	86	364	331	463	66	69	107	233.25	386	81	0.207	-2.273	-7.372	1.68076716405377e-13	3.57388931926487e-11	0.0408	0.1082	0.0607	0.0607	TRUE	0.7082
FBtr0089963	1929	493	465	457	165	170	998	738	655	233	227	211	510.44	797	224	0.28	-1.836	-7.342	2.10377114259723e-13	4.42575258987876e-11	0.0257	0.0976	0.0421	0.0421	TRUE	0.4554
FBtr0344554	450	60	65	15	5	4	233	90	92	8	7	5	72.3	138	7	0.048	-4.391	-7.332	2.26600093389336e-13	4.71685983870961e-11	0.1975	0.1518	0.1814	0.1814	TRUE	4.0696
FBtr0310653	230	121	95	42	7	18	119	181	134	21	10	22	81.25	145	18	0.127	-2.978	-7.32	2.4709392582474e-13	5.08987748248357e-11	0.0518	0.1449	0.0885	0.0885	TRUE	0.4953
FBtr0306556	753	193	246	208	57	63	390	289	347	106	78	78	214.66	342	87	0.258	-1.952	-7.251	4.12758656886192e-13	8.41474478342728e-11	0.0226	0.1099	0.0449	0.0449	TRUE	0.2214
FBtr0079708	1154	377	462	492	158	207	597	565	651	251	217	257	422.96	604	242	0.401	-1.319	-7.076	1.48686755551087e-12	2.91116890200272e-10	0.0022	0.0994	0.022	0.022	TRUE	0.0801
FBtr0336616	936	502	401	267	133	125	484	752	565	136	183	155	379.21	600	158	0.263	-1.929	-6.985	2.84636707044822e-12	5.46474842894306e-10	0.0341	0.1007	0.0508	0.0508	TRUE	0.2596
FBtr0332260	1986	872	973	561	304	315	1028	1306	1371	286	417	391	799.88	1235	365	0.295	-1.762	-6.917	4.60999907043245e-12	8.76564727094247e-10	0.0295	0.0944	0.0449	0.0449	TRUE	0.4341
FBtr0088774	6303	3418	3043	2674	1026	1023	3262	5119	4287	1365	1409	1269	2785.28	4223	1348	0.319	-1.647	-6.88	5.98176014512776e-12	1.12656482733239e-09	0.0249	0.0903	0.0408	0.0408	TRUE	0.107
FBtr0343497	396	313	222	98	25	17	205	469	313	50	34	21	181.99	329	35	0.109	-3.196	-6.842	7.78502548079156e-12	1.39953526256957e-09	0.1564	0.1137	0.1413	0.1413	TRUE	0.0983
FBtr0070457	2875	973	879	1230	375	425	1488	1457	1238	628	515	527	975.64	1394	557	0.4	-1.322	-6.811	9.66510195697521e-12	1.72186838918184e-09	0.01	0.0933	0.0258	0.0258	TRUE	0.1548
FBtr0303384	3045	1221	589	552	125	122	1576	1829	830	282	172	151	806.55	1412	202	0.143	-2.802	-6.796	1.07536589798097e-11	1.8818903214667e-09	0.1241	0.0943	0.1195	0.1195	TRUE	0.3171
FBtr0073423	3319	583	819	387	113	51	1718	873	1154	198	155	63	693.45	1248	139	0.112	-3.165	-6.609	3.87048318678282e-11	6.37823375155252e-09	0.1985	0.0952	0.1611	0.1611	TRUE	0.3216
FBtr0308065	2958	770	925	935	214	264	1531	1153	1303	477	294	328	847.68	1329	366	0.276	-1.855	-6.607	3.93305963252198e-11	6.38207239154354e-09	0.0432	0.094	0.055	0.055	TRUE	0.5498
FBtr0081958	118	26	37	3	3	1	61	39	52	2	4	1	26.5	51	2	0.041	-4.626	-6.569	5.06637794337572e-11	8.01500990642039e-09	0	0.261	0.1281	0.1281	TRUE	0.2334
FBtr0100595	654	213	250	191	64	109	338	319	352	98	88	135	221.72	336	107	0.317	-1.659	-6.558	5.46441718765439e-11	8.57609919729092e-09	0.0112	0.1092	0.0397	0.0397	TRUE	0.483
FBtr0334309	1029	213	282	103	77	41	533	319	397	53	106	51	243	416	70	0.166	-2.595	-6.488	8.72590604132762e-11	1.33763404625778e-08	0.106	0.1074	0.1065	0.1065	TRUE	0.4304
FBtr0087621	32132	11581	8259	10607	3567	3151	16629	17346	11634	5416	4898	3909	9972.28	15203	4741	0.312	-1.681	-6.44	1.19628583982284e-10	1.81973480634589e-08	0.0338	0.0891	0.0489	0.0489	TRUE	0.5151
FBtr0344981	3763	509	490	273	116	118	1947	762	690	139	159	146	640.87	1133	148	0.131	-2.936	-6.424	1.32474649340776e-10	1.98461075054079e-08	0.1724	0.0958	0.1466	0.1466	TRUE	4.7877
FBtr0078191	6756	1661	1732	1965	769	825	3496	2488	2440	1003	1056	1024	1917.85	2808	1028	0.366	-1.452	-6.409	1.4666323146063e-10	2.16437716577162e-08	0.0219	0.091	0.0363	0.0363	TRUE	0.5634
FBtr0301915	4064	1262	1125	1220	579	587	2103	1890	1585	623	795	728	1287.43	1859	715	0.384	-1.381	-6.409	1.46445216340332e-10	2.16437716577162e-08	0.0157	0.0922	0.0324	0.0324	TRUE	0.1463
FBtr0343580	1332	617	501	500	230	207	689	924	706	255	316	257	524.54	773	276	0.357	-1.487	-6.39	1.65549079097129e-10	2.40715664643068e-08	0.0185	0.0973	0.0364	0.0364	TRUE	0.3384
FBtr0112851	2172	620	628	735	213	187	1124	929	885	375	293	232	639.53	979	300	0.307	-1.702	-6.338	2.32535066840223e-10	3.3081877314859e-08	0.034	0.0958	0.0497	0.0497	TRUE	0.5839
FBtr0332042	1918	701	584	656	251	345	993	1050	823	335	345	428	662.16	955	369	0.386	-1.374	-6.313	2.73794100205388e-10	3.8673416654011e-08	0.0144	0.0955	0.0321	0.0321	TRUE	0.2171
FBtr0073339	2093	491	684	675	197	192	1083	735	964	345	271	238	605.93	927	285	0.307	-1.701	-6.283	3.32502212211322e-10	4.63044453977387e-08	0.0331	0.0962	0.0504	0.0504	TRUE	0.217
FBtr0345487	342	117	96	82	39	26	177	175	135	42	54	32	102.53	162	43	0.26	-1.942	-6.271	3.5973462740677e-10	4.97465192795026e-08	0.0162	0.1332	0.054	0.054	TRUE	0.2919
FBtr0085377	345	180	185	141	46	54	179	270	261	72	63	67	151.82	237	67	0.288	-1.794	-6.24	4.37248797885793e-10	5.92232532752846e-08	0.0276	0.1187	0.0497	0.0497	TRUE	0.5632
FBtr0337056	1895	422	300	302	94	91	981	632	423	154	129	113	405.27	679	132	0.195	-2.36	-6.221	4.92683760214419e-10	6.58298740421632e-08	0.0984	0.0999	0.0989	0.0989	TRUE	0.1378
FBtr0113011	482	201	142	149	32	39	249	301	200	76	44	48	153.16	250	56	0.229	-2.128	-6.204	5.50325749393855e-10	7.3038199290359e-08	0.0522	0.1185	0.0737	0.0737	TRUE	0.2344
FBtr0087533	10009	3582	3867	3701	1795	2074	5180	5365	5447	1890	2465	2573	3820.07	5331	2309	0.433	-1.208	-6.083	1.1782947462908e-09	1.52292670639873e-07	0.0125	0.0898	0.0281	0.0281	TRUE	0.3105
FBtr0446106	218	189	186	60	26	30	113	283	262	31	36	37	126.91	219	35	0.157	-2.668	-6.029	1.65439693108323e-09	2.12439605923188e-07	0.1233	0.1246	0.1238	0.1238	TRUE	1.8028
FBtr0072864	3477	897	1005	1324	385	448	1799	1344	1416	676	529	556	1053.22	1520	587	0.387	-1.371	-6.026	1.68578834486279e-09	2.15073964642979e-07	0.0202	0.093	0.0361	0.0361	TRUE	0.3182
FBtr0089359	872	163	174	152	42	56	451	244	245	78	58	69	190.88	313	68	0.218	-2.198	-6.02	1.74052450920356e-09	2.20633795958336e-07	0.0763	0.1126	0.0868	0.0868	TRUE	1.7604
FBtr0071935	46352	12878	17184	18532	7650	8921	23989	19288	24207	9463	10506	11067	16420.08	22495	10345	0.46	-1.121	-5.999	1.98913742267736e-09	2.50542627601559e-07	0.0106	0.0889	0.0251	0.0251	TRUE	0.19
FBtr0308562	752	144	148	78	50	40	389	216	208	40	69	50	161.91	271	53	0.191	-2.387	-5.988	2.11786698601617e-09	2.63401381436917e-07	0.0962	0.1169	0.1026	0.1026	TRUE	1.718
FBtr0089877	1391	371	390	498	162	209	720	556	549	254	222	259	426.84	608	245	0.403	-1.312	-5.938	2.8925743941018e-09	3.53090485452859e-07	0.0143	0.0993	0.0322	0.0322	TRUE	0.3165
FBtr0302645	1514	643	413	557	178	188	784	963	582	284	244	233	515.09	776	254	0.328	-1.608	-5.9	3.63730567401692e-09	4.35925573961724e-07	0.0352	0.0975	0.0508	0.0508	TRUE	0.0936
FBtr0329957	1727	846	995	765	322	355	894	1267	1402	391	442	440	805.97	1188	424	0.358	-1.484	-5.887	3.92548658679639e-09	4.6762950152951e-07	0.029	0.0943	0.0441	0.0441	TRUE	0.4156
FBtr0079632	2019	725	867	1117	359	459	1045	1086	1221	570	493	569	830.83	1117	544	0.488	-1.035	-5.857	4.69933856870771e-09	5.49878226012988e-07	0.0052	0.0941	0.021	0.021	TRUE	0.0783
FBtr0081352	681	241	215	255	55	63	352	361	303	130	76	78	216.7	339	95	0.283	-1.819	-5.831	5.51138978475853e-09	6.37355163705263e-07	0.0442	0.1097	0.0632	0.0632	TRUE	1.2237
FBtr0074338	11906	3679	4780	6308	2079	2577	6162	5510	6734	3221	2855	3197	4613.15	6135	3091	0.504	-0.989	-5.81	6.2491346479894e-09	7.14315824647343e-07	0.0068	0.0896	0.0206	0.0206	TRUE	0.0962
FBtr0307289	1257	577	579	209	185	130	651	864	816	107	254	161	475.41	777	174	0.223	-2.167	-5.801	6.60873185649744e-09	7.51078577369178e-07	0.0967	0.0982	0.0968	0.0968	TRUE	1.6604
FBtr0289981	1327	588	544	653	171	255	687	881	766	333	235	316	536.41	778	295	0.381	-1.393	-5.796	6.78088617086274e-09	7.61886500163697e-07	0.0203	0.0972	0.0392	0.0392	TRUE	0.3173
FBtr0072967	213	78	74	59	30	27	110	117	104	30	41	33	72.69	110	35	0.311	-1.686	-5.787	7.15289912745178e-09	7.98266429310908e-07	0	0.1515	0.0419	0.0419	TRUE	0.1624
FBtr0310438	458	189	199	203	86	91	237	283	280	104	118	113	189.18	267	112	0.418	-1.259	-5.787	7.18540705018163e-09	7.98266429310908e-07	0	0.1128	0.0275	0.0275	TRUE	0.1209
FBtr0330730	2611	1789	1703	979	493	381	1351	2680	2399	500	677	473	1346.57	2143	550	0.257	-1.963	-5.728	1.0176778220424e-08	1.08781507734532e-06	0.0799	0.092	0.0834	0.0834	TRUE	0.5844
FBtr0332203	2466	771	774	1029	303	259	1276	1155	1090	525	416	321	797.37	1174	421	0.36	-1.476	-5.725	1.03565883142806e-08	1.1010835156715e-06	0.0303	0.0944	0.0462	0.0462	TRUE	0.5731
FBtr0308034	623	213	199	177	78	111	322	319	280	90	107	138	209.5	307	112	0.36	-1.473	-5.707	1.14723266831844e-08	1.21318320941162e-06	0.0168	0.1104	0.0416	0.0416	TRUE	0.4
FBtr0082158	357	65	85	65	20	21	185	97	120	33	27	26	81.43	134	29	0.216	-2.21	-5.704	1.16850260060466e-08	1.22910313441261e-06	0.0635	0.1447	0.0869	0.0869	TRUE	0.3809
FBtr0112878	1457	182	199	153	38	41	754	273	280	78	52	51	248.02	436	60	0.139	-2.845	-5.693	1.249474564545e-08	1.3004399744146e-06	0.2036	0.1071	0.1702	0.1702	TRUE	4.8738
FBtr0290327	1622	656	672	707	164	297	839	983	947	361	225	368	620.56	923	318	0.346	-1.531	-5.673	1.40357319171877e-08	1.45317590922716e-06	0.0322	0.096	0.0503	0.0503	TRUE	0.7044
FBtr0081211	214	140	102	35	18	32	111	210	144	18	25	40	91.07	155	28	0.175	-2.519	-5.65	1.60171171713192e-08	1.63267263949916e-06	0.1116	0.1388	0.1208	0.1208	TRUE	0.2549
FBtr0087431	937	320	341	311	173	146	485	479	480	159	238	181	337.02	481	193	0.397	-1.333	-5.648	1.62644469175914e-08	1.64938173228394e-06	0.0154	0.1022	0.0363	0.0363	TRUE	0.4296
FBtr0306244	692	177	204	184	59	102	358	265	287	94	81	127	202.02	303	101	0.33	-1.602	-5.638	1.71632116892997e-08	1.73164546508113e-06	0.0283	0.1112	0.0512	0.0512	TRUE	0.4542
FBtr0075077	914	253	196	203	28	49	473	379	276	104	38	61	221.83	376	68	0.182	-2.455	-5.621	1.89812613952518e-08	1.89572951561164e-06	0.1413	0.1092	0.1285	0.1285	TRUE	0.2936
FBtr0301500	317	151	158	25	32	30	164	226	223	13	44	37	117.79	204	31	0.149	-2.746	-5.587	2.31161878608508e-08	2.27424186541455e-06	0.1707	0.1274	0.1546	0.1546	TRUE	2.6893
FBtr0086670	812	271	263	377	100	136	420	406	370	193	137	169	282.53	399	166	0.419	-1.254	-5.537	3.08048961466762e-08	2.92868664086789e-06	0.0104	0.1048	0.0325	0.0325	TRUE	0.2319
FBtr0308626	945	274	337	386	173	165	489	410	475	197	238	205	335.6	458	213	0.463	-1.112	-5.511	3.56431672428535e-08	3.35639824870204e-06	0.0058	0.1023	0.0257	0.0257	TRUE	0.1026
FBtr0302692	3397	573	578	566	190	228	1758	858	814	289	261	283	710.55	1143	278	0.243	-2.044	-5.496	3.89232373521319e-08	3.64790056226734e-06	0.098	0.0951	0.0973	0.0973	TRUE	2.6844
FBtr0077409	1633	576	600	160	144	194	845	863	845	82	198	241	512.2	851	174	0.202	-2.304	-5.488	4.05915030438957e-08	3.78630647496716e-06	0.1362	0.0976	0.1233	0.1233	TRUE	2.5323
FBtr0112577	1627	656	517	725	274	337	842	983	728	370	376	418	619.57	851	388	0.456	-1.133	-5.482	4.20135518410067e-08	3.90055393265684e-06	0.0116	0.096	0.0288	0.0288	TRUE	0.1272
FBtr0081354	1294	440	364	557	146	184	670	659	513	284	200	228	425.78	614	237	0.389	-1.363	-5.462	4.71334024918726e-08	4.35543473961113e-06	0.0237	0.0994	0.0418	0.0418	TRUE	0.3558
FBtr0303994	215	58	53	45	21	15	111	87	75	23	29	19	57.2	91	24	0.254	-1.975	-5.434	5.5140549856648e-08	5.04816839544081e-06	0.0257	0.1685	0.0681	0.0681	TRUE	0.2474
FBtr0076525	1992	741	873	1128	441	499	1031	1110	1230	576	606	619	861.88	1124	600	0.534	-0.904	-5.422	5.88763813074306e-08	5.36534765140295e-06	0.0041	0.0939	0.0187	0.0187	TRUE	0.0814
FBtr0074276	7023	2409	2575	3160	1418	1072	3635	3608	3627	1614	1947	1330	2626.84	3623	1630	0.45	-1.153	-5.419	5.98797002185442e-08	5.43174803587941e-06	0.0173	0.0904	0.0321	0.0321	TRUE	0.3438
FBtr0332500	3925	1171	1050	1639	436	563	2031	1754	1479	837	599	698	1233.08	1755	711	0.406	-1.301	-5.401	6.6382575858116e-08	5.96688835270111e-06	0.025	0.0923	0.0408	0.0408	TRUE	0.117
FBtr0078915	1729	518	658	839	320	386	895	776	927	428	439	479	657.39	866	449	0.518	-0.95	-5.382	7.38415869701442e-08	6.60731847210227e-06	0.0043	0.0956	0.0207	0.0207	TRUE	0.0946
FBtr0079148	121	19	45	4	5	4	63	28	63	2	7	5	28.06	51	5	0.081	-3.63	-5.38	7.44384336913971e-08	6.63072083895215e-06	0.1696	0.2514	0.2033	0.2033	TRUE	1.1487
FBtr0085249	1046	363	315	470	179	210	541	544	444	240	246	261	379.19	510	249	0.487	-1.038	-5.364	8.14973070532403e-08	7.19468413829387e-06	0.0052	0.1007	0.0238	0.0238	TRUE	0.1429
FBtr0076140	546	185	186	271	100	102	283	277	262	138	137	127	203.99	274	134	0.49	-1.03	-5.335	9.57216729705603e-08	8.3387492642856e-06	0	0.111	0.0211	0.0211	TRUE	0.0228
FBtr0079491	78175	22435	24152	25409	13185	13674	40458	33603	34023	12975	18107	16964	26021.57	36028	16015	0.444	-1.17	-5.328	9.93588916607957e-08	8.61764071312384e-06	0.0198	0.0888	0.0347	0.0347	TRUE	0.338
FBtr0071466	413	136	159	203	69	79	214	204	224	104	95	98	156.31	214	99	0.464	-1.108	-5.316	1.0591736103925e-07	9.06716802836005e-06	0	0.1179	0.0237	0.0237	TRUE	0.023
FBtr0077707	233	134	119	105	30	26	121	201	168	54	41	32	102.67	163	42	0.266	-1.912	-5.302	1.14268468746385e-07	9.61557008280749e-06	0.0556	0.1331	0.0785	0.0785	TRUE	0.1364
FBtr0301131	504	447	432	174	70	108	261	670	609	89	96	134	309.65	513	106	0.207	-2.271	-5.274	1.33181968475414e-07	1.1112546103803e-05	0.1391	0.1034	0.1276	0.1276	TRUE	1.1958
FBtr0087008	2280	834	908	1192	402	579	1180	1249	1279	609	552	718	931.21	1236	626	0.507	-0.98	-5.247	1.54946786951151e-07	1.28742550922647e-05	0.0072	0.0935	0.0239	0.0239	TRUE	0.188
FBtr0084659	937	316	360	349	167	202	485	473	507	178	229	251	353.92	488	219	0.446	-1.164	-5.237	1.63514828095967e-07	1.35293126594048e-05	0.0125	0.1015	0.0321	0.0321	TRUE	0.3383
FBtr0082183	2740	1006	1025	1033	290	569	1418	1507	1444	527	398	706	1000.06	1456	544	0.374	-1.42	-5.233	1.66763292279063e-07	1.36835854971721e-05	0.0389	0.0932	0.0518	0.0518	TRUE	0.7752
FBtr0310647	2609	1056	808	950	206	150	1350	1582	1138	485	283	186	837.37	1357	318	0.235	-2.088	-5.23	1.69156687105558e-07	1.38226177169934e-05	0.1255	0.0941	0.1128	0.1128	TRUE	0.7952
FBtr0290076	3256	826	756	1132	373	378	1685	1237	1065	578	512	469	924.41	1329	520	0.391	-1.355	-5.203	1.95733829128194e-07	1.59285451481895e-05	0.0326	0.0936	0.0474	0.0474	TRUE	0.3867
FBtr0087257	8402	2781	2910	4789	1464	1974	4348	4165	4099	2445	2010	2449	3252.98	4204	2301	0.548	-0.869	-5.173	2.30044632948676e-07	1.84924090104068e-05	0.006	0.09	0.02	0.02	TRUE	0.1466
FBtr0111027	493	111	122	61	46	45	255	166	172	31	63	56	123.9	198	50	0.247	-2.016	-5.165	2.41049263860137e-07	1.91435710555591e-05	0.0835	0.1255	0.0966	0.0966	TRUE	1.2042
